stato0,stato1,profit1,profit2,profit3,price_chosen
3.0,4.0,-1083526.0,-996871.0,300000.0,86.80751886403931
9.0,9.0,-2771649.0,-3109952.0,300000.0,429.0224458086538
4.0,5.0,-947022.0,-1333896.0,-194605.78857350606,573.7886178346938
8.0,7.0,-3280586.0,-1864642.0,299999.9999999999,378.9995782104062
7.0,3.0,-2175439.0,-521510.0,300000.0,475.74734490803644
0.0,8.0,427700.0,-1569758.0,300000.0,86.80751886403931
0.0,5.0,400839.0,-1154400.0,300000.0,429.0224458086538
0.0,3.0,317606.0,421046.0,-1980368.3650266335,817.3363315507647
5.0,0.0,-827199.0,354315.0,-1289565.4015180508,705.5328013839551
8.0,9.0,-1025416.0,-3489577.0,299999.9999999999,378.9995782104062
8.0,0.0,-2961317.0,270429.0,300000.0,429.0224458086538
4.0,9.0,-1146098.0,-2577514.0,121644.03308169101,523.0380261533994
2.0,7.0,244839.0,-1442875.0,-1352357.8208412228,705.5328013839551
0.0,8.0,657800.0,-1366695.0,287970.12539847195,523.0380261533994
1.0,3.0,-324858.0,16856.0,300000.0,86.80751886403931
0.0,0.0,390812.0,65205.0,300000.0,523.0380261533994
4.0,9.0,-976721.0,-3667940.0,172378.72161857062,523.0380261533994
6.0,8.0,-514240.0,-2468022.0,300000.0,317.5037515805274
9.0,0.0,-3788005.0,269334.0,300000.0,86.80751886403931
8.0,9.0,-1314284.0,-3142914.0,299999.9999999999,378.9995782104062
3.0,8.0,-831812.0,-3187258.0,300000.0,429.0224458086538
3.0,9.0,-214974.0,-1724197.0,300000.0,429.0224458086538
8.0,0.0,-2670500.0,281600.0,300000.0,429.0224458086538
9.0,9.0,-2059278.0,-3726918.0,300000.0,429.0224458086538
2.0,5.0,-895848.0,-1128492.0,163936.2593563015,475.74734490803644
6.0,6.0,-1603901.0,-1460336.0,-378218.14628060814,573.7886178346938
9.0,7.0,-2789256.0,-1113360.0,-196900.94304484501,573.7886178346938
5.0,0.0,-1216247.0,205760.0,300000.0,475.74734490803644
0.0,9.0,523392.0,-3658733.0,300000.0,523.0380261533994
8.0,1.0,-2095716.0,271664.0,-194031.99995567137,573.7886178346938
1.0,0.0,94348.0,301240.0,300000.0,523.0380261533994
6.0,5.0,-1752818.0,-913339.0,300000.0,429.0224458086538
0.0,4.0,464904.0,-795985.0,299999.9999999999,378.9995782104062
0.0,8.0,423360.0,-2437800.0,300000.0,475.74734490803644
1.0,8.0,224724.0,-3149314.0,300000.0,86.80751886403931
8.0,6.0,-1933869.0,-1008570.0,-156735.73979641637,573.7886178346938
0.0,8.0,813469.0,-2556970.0,-1794833.0177646098,817.3363315507647
2.0,0.0,-34184.0,367360.0,-560852.9062455791,632.0505919571066
0.0,7.0,271705.0,-1029802.0,299999.9999999999,378.9995782104062
0.0,4.0,377982.0,-466320.0,-1226067.449393495,705.5328013839551
8.0,5.0,-2816061.0,-1352498.0,300000.0,86.80751886403931
8.0,9.0,-2149739.0,-2035608.0,299999.9999999999,378.9995782104062
4.0,0.0,-1046675.0,81518.0,300000.0,429.0224458086538
9.0,6.0,-3042500.0,-1205670.0,300000.0,475.74734490803644
5.0,0.0,-562669.0,363750.0,300000.0,475.74734490803644
5.0,7.0,-814805.0,-1634432.0,-281247.86986654485,573.7886178346938
9.0,1.0,-2555043.0,163566.0,300000.0,523.0380261533994
1.0,9.0,179928.0,-1932594.0,300000.0,429.0224458086538
0.0,0.0,236629.0,337144.0,300000.0,523.0380261533994
4.0,2.0,-722527.0,94403.0,-229606.89426142233,573.7886178346938
9.0,6.0,-3643648.0,-1952102.0,300000.0,475.74734490803644
2.0,8.0,-839916.0,-3006772.0,300000.0,475.74734490803644
0.0,6.0,489480.0,-1008057.0,300000.0,475.74734490803644
6.0,3.0,-833859.0,-729338.0,300000.0,317.5037515805274
4.0,6.0,-720949.0,-1582360.0,300000.0,86.80751886403931
3.0,7.0,-252590.0,-2681142.0,244034.93120158627,523.0380261533994
9.0,0.0,-2063211.0,448910.0,300000.0,86.80751886403931
7.0,1.0,-698488.0,-344600.0,300000.0,429.0224458086538
4.0,9.0,-1215827.0,-2708871.0,195392.39476932026,523.0380261533994
1.0,0.0,-490098.0,406640.0,300000.0,523.0380261533994
8.0,0.0,-2951591.0,150651.0,300000.0,429.0224458086538
9.0,4.0,-3250082.0,-1038498.0,-613945.1559699761,632.0505919571066
8.0,3.0,-1799588.0,-1107894.0,292863.7898263794,475.74734490803644
0.0,8.0,233640.0,-1533643.0,-496383.7458659543,632.0505919571066
8.0,7.0,-2467388.0,-2056757.0,299999.9999999999,378.9995782104062
0.0,7.0,298820.0,-1437490.0,299999.9999999999,378.9995782104062
7.0,0.0,-1978370.0,563887.0,300000.0,317.5037515805274
7.0,1.0,-1084591.0,-292665.0,300000.0,429.0224458086538
5.0,7.0,-1463222.0,-2301343.0,-304199.4145799326,573.7886178346938
9.0,8.0,-2084662.0,-1520978.0,-1155514.1692550993,705.5328013839551
1.0,0.0,120411.0,144160.0,299999.9999999999,378.9995782104062
1.0,0.0,-143434.0,355585.0,299999.9999999999,378.9995782104062
9.0,0.0,-2973156.0,177444.0,300000.0,86.80751886403931
0.0,6.0,682535.0,-1744203.0,300000.0,475.74734490803644
3.0,0.0,-1160767.0,121264.0,288582.0637222072,475.74734490803644
9.0,2.0,-4027241.0,-110310.0,299999.9999999999,378.9995782104062
6.0,9.0,-2072328.0,-2321865.0,-365594.7966882449,573.7886178346938
7.0,6.0,-1765551.0,-1261996.0,300000.0,86.80751886403931
4.0,5.0,-938408.0,-1406732.0,-495271.02431888564,573.7886178346938
1.0,1.0,-131529.0,-313290.0,300000.0,429.0224458086538
0.0,0.0,-75336.0,210145.0,300000.0,86.80751886403931
1.0,5.0,-53670.0,-453404.0,300000.0,86.80751886403931
7.0,2.0,-966081.0,358456.0,299999.9999999999,378.9995782104062
5.0,0.0,-892892.0,212332.0,300000.0,475.74734490803644
5.0,5.0,-1220758.0,-1688570.0,300000.0,317.5037515805274
7.0,9.0,-1053165.0,-2763136.0,300000.0,475.74734490803644
0.0,0.0,245098.0,157852.0,300000.0,86.80751886403931
8.0,5.0,-1917109.0,-1129516.0,300000.0,86.80751886403931
1.0,0.0,-785156.0,233668.0,256794.04808401375,378.9995782104062
0.0,4.0,66172.0,39349.0,299999.9999999999,378.9995782104062
7.0,1.0,-1457594.0,-59738.0,300000.0,429.0224458086538
0.0,9.0,290836.0,-2505298.0,300000.0,86.80751886403931
8.0,2.0,-1366964.0,-78479.0,62750.58746781456,429.0224458086538
8.0,0.0,-2278578.0,216693.0,300000.0,429.0224458086538
3.0,7.0,-146169.0,-1093410.0,-302539.806128716,523.0380261533994
2.0,9.0,535002.0,-3450850.0,-1997532.4279891995,817.3363315507647
9.0,3.0,-3020981.0,-379828.0,259671.89009398664,429.0224458086538
8.0,0.0,-2263050.0,124850.0,300000.0,429.0224458086538
8.0,6.0,-1953978.0,-1361018.0,-777575.0242935551,573.7886178346938
5.0,9.0,-696533.0,-2395416.0,-1103152.3141447767,632.0505919571066
9.0,8.0,-2865022.0,-2983073.0,-1294504.1311277384,705.5328013839551
0.0,8.0,562510.0,-2582108.0,299999.9999999999,378.9995782104062
8.0,9.0,-2343882.0,-1771191.0,299999.9999999999,378.9995782104062
6.0,9.0,-1643048.0,-2256954.0,-634127.8698348816,573.7886178346938
8.0,0.0,-1214222.0,307051.0,300000.0,429.0224458086538
0.0,6.0,124683.0,-1090318.0,299999.9999999999,378.9995782104062
5.0,8.0,-1599327.0,-1948560.0,236725.60312723112,475.74734490803644
7.0,6.0,-1149349.0,-1410848.0,300000.0,86.80751886403931
5.0,9.0,-941391.0,-1827905.0,97807.37841408444,475.74734490803644
1.0,5.0,234356.0,-334460.0,300000.0,86.80751886403931
2.0,9.0,435705.0,-3035627.0,-1329780.7711969363,705.5328013839551
8.0,9.0,-2930271.0,-2174695.0,299999.9999999999,378.9995782104062
8.0,8.0,-3344926.0,-1706954.0,300000.0,317.5037515805274
1.0,5.0,-262183.0,-925285.0,300000.0,86.80751886403931
3.0,2.0,-700395.0,-1257645.0,299999.9999999999,378.9995782104062
6.0,3.0,-739057.0,-544568.0,300000.0,317.5037515805274
0.0,9.0,486810.0,-2066886.0,300000.0,86.80751886403931
2.0,8.0,-440292.0,-2600649.0,300000.0,475.74734490803644
9.0,2.0,-2653043.0,284229.0,299999.9999999999,378.9995782104062
6.0,8.0,-247026.0,-3479241.0,300000.0,317.5037515805274
8.0,2.0,-1485132.0,68156.0,300000.0,429.0224458086538
5.0,1.0,-1290358.0,-587648.0,23709.54489922698,429.0224458086538
9.0,9.0,-2975229.0,-3816250.0,300000.0,429.0224458086538
0.0,4.0,100144.0,-893892.0,283703.0181369524,378.9995782104062
7.0,9.0,-2046118.0,-1842138.0,300000.0,475.74734490803644
8.0,0.0,-2311348.0,349338.0,300000.0,429.0224458086538
8.0,0.0,-3176004.0,515732.0,300000.0,429.0224458086538
9.0,5.0,-3133619.0,-753117.0,-565847.024312553,573.7886178346938
7.0,1.0,-891373.0,-167301.0,300000.0,429.0224458086538
7.0,1.0,-1939332.0,177215.0,300000.0,429.0224458086538
5.0,7.0,-554445.0,-1717089.0,-461991.2844844734,573.7886178346938
4.0,1.0,215309.0,141420.0,300000.0,86.80751886403931
1.0,7.0,141018.0,-1522964.0,157733.6568862754,523.0380261533994
3.0,7.0,-201851.0,-1452732.0,300000.0,86.80751886403931
0.0,8.0,222824.0,-1362972.0,300000.0,86.80751886403931
4.0,6.0,-135864.0,-1602929.0,300000.0,86.80751886403931
1.0,7.0,170352.0,-2760454.0,300000.0,523.0380261533994
2.0,0.0,172686.0,293248.0,-1171035.8908855463,705.5328013839551
3.0,8.0,-407949.0,-2819523.0,40012.39783995575,429.0224458086538
9.0,8.0,-1811774.0,-3240648.0,-1085666.4219180879,705.5328013839551
8.0,8.0,-2231672.0,-2130490.0,300000.0,317.5037515805274
0.0,0.0,481084.0,-73839.0,300000.0,86.80751886403931
6.0,0.0,-407640.0,226289.0,299999.9999999999,378.9995782104062
4.0,1.0,15624.0,125091.0,300000.0,86.80751886403931
0.0,6.0,142216.0,-710201.0,299999.9999999999,378.9995782104062
3.0,0.0,-349043.0,842.0,-336549.94748695276,475.74734490803644
3.0,5.0,156971.0,-1373974.0,300000.0,86.80751886403931
8.0,8.0,-1641685.0,-2675743.0,300000.0,317.5037515805274
8.0,1.0,-1904867.0,267072.0,-341495.6747391878,573.7886178346938
6.0,9.0,-1501784.0,-3260486.0,-460843.70724880404,573.7886178346938
0.0,3.0,555973.0,-607037.0,226251.63831237075,523.0380261533994
0.0,0.0,423580.0,383200.0,300000.0,86.80751886403931
0.0,4.0,498183.0,-1114239.0,299999.9999999999,378.9995782104062
0.0,6.0,-47333.0,-877076.0,299999.9999999999,378.9995782104062
7.0,8.0,-402185.0,-2828259.0,300000.0,317.5037515805274
3.0,0.0,-496974.0,482292.0,-115815.23079195246,523.0380261533994
6.0,5.0,-1396746.0,-626470.0,300000.0,429.0224458086538
5.0,9.0,-1578290.0,-3731472.0,300000.0,475.74734490803644
0.0,9.0,362740.0,-1804626.0,300000.0,86.80751886403931
6.0,2.0,-1397964.0,-1125740.0,122070.49300439446,475.74734490803644
5.0,7.0,-1444212.0,-2626154.0,-607159.804796651,573.7886178346938
2.0,7.0,-149052.0,-2233384.0,-561830.5039877101,573.7886178346938
7.0,1.0,-1499490.0,180696.0,300000.0,429.0224458086538
9.0,8.0,-1746739.0,-3245040.0,-1324842.0415872487,705.5328013839551
7.0,0.0,-1811569.0,338604.0,83985.29519864614,523.0380261533994
4.0,2.0,-615225.0,-473154.0,-1567545.325263329,705.5328013839551
6.0,7.0,-1719130.0,-1288368.0,300000.0,86.80751886403931
0.0,2.0,-166112.0,199618.0,125372.93663070991,317.5037515805274
5.0,0.0,-1702306.0,551844.0,300000.0,475.74734490803644
8.0,6.0,-2578105.0,-1681291.0,-257148.74791748775,573.7886178346938
9.0,1.0,-3725974.0,-161136.0,300000.0,523.0380261533994
9.0,1.0,-2181071.0,-284008.0,294769.6197384661,523.0380261533994
7.0,0.0,-1597111.0,558362.0,300000.0,317.5037515805274
7.0,3.0,-1608875.0,-1313077.0,279542.8641689543,475.74734490803644
1.0,1.0,-436482.0,-19560.0,300000.0,429.0224458086538
8.0,5.0,-1224501.0,-1750316.0,300000.0,86.80751886403931
3.0,2.0,-238269.0,-248275.0,207145.10333845043,378.9995782104062
8.0,7.0,-2348366.0,-1300663.0,299999.9999999999,378.9995782104062
9.0,6.0,-2084944.0,-688243.0,300000.0,475.74734490803644
6.0,8.0,-1701712.0,-1504888.0,300000.0,317.5037515805274
6.0,4.0,-1018408.0,-1356056.0,299999.9999999999,378.9995782104062
2.0,0.0,-247282.0,22407.0,300000.0,86.80751886403931
6.0,1.0,-1063061.0,151636.0,294602.436223131,317.5037515805274
5.0,0.0,-1392708.0,425816.0,270027.9172707936,475.74734490803644
8.0,9.0,-1410281.0,-3824918.0,299999.9999999999,378.9995782104062
9.0,8.0,-1870216.0,-1613298.0,-1214073.3917699675,705.5328013839551
0.0,8.0,446190.0,-2401315.0,300000.0,86.80751886403931
5.0,1.0,-113558.0,-349743.0,251949.48606943083,429.0224458086538
8.0,8.0,-2644929.0,-3239633.0,300000.0,317.5037515805274
9.0,5.0,-3005895.0,-865623.0,-366742.3739239143,573.7886178346938
9.0,6.0,-1666062.0,-1717220.0,300000.0,475.74734490803644
4.0,2.0,-1111093.0,-688313.0,-1174574.0310359297,632.0505919571066
0.0,5.0,160557.0,-394068.0,300000.0,317.5037515805274
8.0,8.0,-3340440.0,-2523606.0,300000.0,317.5037515805274
2.0,9.0,287810.0,-3126437.0,-45994.53655432048,573.7886178346938
0.0,8.0,582894.0,-1528999.0,300000.0,86.80751886403931
0.0,0.0,301134.0,262735.0,-23616.780458767433,573.7886178346938
8.0,7.0,-3083419.0,-862224.0,299999.9999999999,378.9995782104062
5.0,2.0,-959448.0,135404.0,140820.17715162935,378.9995782104062
4.0,0.0,-114969.0,182210.0,123671.77477264334,429.0224458086538
8.0,8.0,-1189821.0,-1891570.0,300000.0,317.5037515805274
2.0,1.0,-698361.0,-98770.0,300000.0,317.5037515805274
2.0,0.0,-341436.0,19264.0,300000.0,86.80751886403931
4.0,8.0,55086.0,-1674858.0,300000.0,86.80751886403931
6.0,2.0,-1427290.0,-75586.0,161557.52263176139,475.74734490803644
9.0,9.0,-2612715.0,-3587384.0,300000.0,429.0224458086538
9.0,3.0,-2623767.0,72630.0,281123.01238441933,429.0224458086538
2.0,3.0,-417770.0,-1242878.0,-251866.9200933223,475.74734490803644
8.0,8.0,-3337207.0,-1697454.0,300000.0,317.5037515805274
8.0,0.0,-3086328.0,452772.0,300000.0,429.0224458086538
0.0,7.0,398158.0,-1634414.0,299999.9999999999,378.9995782104062
8.0,8.0,-2245485.0,-2845776.0,300000.0,317.5037515805274
9.0,8.0,-2410392.0,-1468358.0,-1322019.9103817127,705.5328013839551
9.0,9.0,-2765034.0,-3297912.0,300000.0,429.0224458086538
0.0,3.0,-147391.0,-491924.0,300000.0,429.0224458086538
8.0,9.0,-2260437.0,-2028144.0,299999.9999999999,378.9995782104062
5.0,1.0,-615364.0,-303949.0,300000.0,429.0224458086538
6.0,0.0,-1716134.0,-380483.0,299999.9999999999,378.9995782104062
5.0,0.0,-228251.0,403896.0,300000.0,86.80751886403931
0.0,8.0,387000.0,-2145280.0,239850.6269923593,523.0380261533994
2.0,9.0,91925.0,-1755675.0,300000.0,86.80751886403931
3.0,1.0,-736024.0,-76957.0,-33023.1414356255,475.74734490803644
8.0,2.0,-1069544.0,-410289.0,300000.0,429.0224458086538
7.0,1.0,-2077521.0,-117264.0,300000.0,429.0224458086538
3.0,5.0,-193226.0,-1779599.0,300000.0,86.80751886403931
8.0,8.0,-2144316.0,-3420439.0,300000.0,317.5037515805274
0.0,1.0,-69451.0,187658.0,-129767.67475818563,573.7886178346938
1.0,0.0,241364.0,254824.0,299999.9999999999,378.9995782104062
8.0,1.0,-2747325.0,267696.0,-167637.72353527555,573.7886178346938
9.0,1.0,-2085560.0,-69615.0,257633.9198815748,523.0380261533994
0.0,4.0,195310.0,-493576.0,299999.9999999999,378.9995782104062
8.0,9.0,-1609458.0,-1733924.0,299999.9999999999,378.9995782104062
0.0,4.0,210574.0,-320430.0,299999.9999999999,378.9995782104062
4.0,6.0,-579553.0,-1606108.0,300000.0,86.80751886403931
0.0,4.0,25934.0,-519536.0,299999.9999999999,378.9995782104062
5.0,7.0,-1052560.0,-1550781.0,-474614.63407683675,573.7886178346938
5.0,9.0,-451896.0,-3155919.0,271930.90665042587,475.74734490803644
0.0,3.0,-102676.0,-436407.0,259242.86764817778,429.0224458086538
0.0,0.0,56580.0,261690.0,-516609.36480858177,632.0505919571066
7.0,1.0,-2054549.0,-290260.0,300000.0,429.0224458086538
8.0,8.0,-2026548.0,-3350163.0,300000.0,317.5037515805274
9.0,9.0,-2511435.0,-2819492.0,300000.0,429.0224458086538
9.0,6.0,-1996473.0,-1205578.0,300000.0,475.74734490803644
0.0,0.0,156730.0,381250.0,300000.0,86.80751886403931
3.0,0.0,-298163.0,387302.0,-804192.3841490651,632.0505919571066
9.0,7.0,-3219276.0,-1615418.0,-204933.98369453056,573.7886178346938
7.0,0.0,-1067538.0,578493.0,299999.9999999999,378.9995782104062
4.0,4.0,-815158.0,-1025519.0,207331.1517053307,429.0224458086538
1.0,6.0,218456.0,-494405.0,300000.0,86.80751886403931
2.0,9.0,158079.0,-2431614.0,300000.0,86.80751886403931
7.0,8.0,-945630.0,-2595413.0,300000.0,317.5037515805274
2.0,7.0,-466848.0,-966402.0,300000.0,475.74734490803644
4.0,6.0,-490512.0,-674455.0,300000.0,86.80751886403931
4.0,1.0,52339.0,-471694.0,300000.0,86.80751886403931
8.0,6.0,-2042321.0,-1041786.0,-680604.7478794918,573.7886178346938
3.0,5.0,-238256.0,-669935.0,300000.0,86.80751886403931
9.0,5.0,-2953268.0,-497172.0,-721917.5283635898,573.7886178346938
7.0,8.0,-589767.0,-2803901.0,300000.0,317.5037515805274
1.0,8.0,515253.0,-1535199.0,300000.0,86.80751886403931
8.0,8.0,-1784189.0,-2580908.0,300000.0,317.5037515805274
0.0,8.0,521916.0,-2844922.0,300000.0,475.74734490803644
7.0,4.0,-2196731.0,-149078.0,300000.0,317.5037515805274
3.0,8.0,-704460.0,-1579322.0,185451.0069690894,429.0224458086538
1.0,7.0,429408.0,-2500347.0,-101693.20408581058,523.0380261533994
8.0,2.0,-2027085.0,-309615.0,252807.5309610481,429.0224458086538
1.0,8.0,157080.0,-2049140.0,300000.0,86.80751886403931
1.0,0.0,-197851.0,-84184.0,299999.9999999999,378.9995782104062
8.0,9.0,-2702706.0,-2663259.0,299999.9999999999,378.9995782104062
9.0,9.0,-3835973.0,-3058580.0,300000.0,429.0224458086538
5.0,0.0,23969.0,-236960.0,299999.9999999999,378.9995782104062
8.0,0.0,-2877428.0,170510.0,300000.0,475.74734490803644
9.0,1.0,-3754373.0,-86176.0,219975.18199852994,523.0380261533994
0.0,5.0,130685.0,-926898.0,300000.0,317.5037515805274
0.0,7.0,327644.0,-1960340.0,299999.9999999999,378.9995782104062
0.0,0.0,-13734.0,139832.0,300000.0,475.74734490803644
1.0,2.0,138482.0,-114600.0,300000.0,475.74734490803644
4.0,6.0,-726418.0,-938899.0,300000.0,86.80751886403931
5.0,0.0,-178390.0,218452.0,136272.18221310445,378.9995782104062
9.0,0.0,-3162632.0,670773.0,300000.0,86.80751886403931
9.0,6.0,-3724798.0,-1739482.0,300000.0,475.74734490803644
0.0,3.0,180765.0,-108408.0,300000.0,429.0224458086538
3.0,4.0,-877482.0,-1028454.0,300000.0,86.80751886403931
0.0,8.0,612504.0,-2326126.0,300000.0,86.80751886403931
7.0,0.0,-2664060.0,257632.0,300000.0,475.74734490803644
4.0,0.0,-822897.0,316848.0,201753.85990981827,429.0224458086538
0.0,1.0,419030.0,-34720.0,299999.9999999999,378.9995782104062
7.0,0.0,-1882572.0,146205.0,300000.0,475.74734490803644
3.0,1.0,-714531.0,-225858.0,300000.0,475.74734490803644
1.0,5.0,286590.0,-744812.0,300000.0,86.80751886403931
6.0,8.0,-1763056.0,-1908498.0,300000.0,317.5037515805274
8.0,4.0,-1923752.0,-678032.0,-136213.71381193493,523.0380261533994
4.0,9.0,-347343.0,-1910909.0,-193224.85866265558,523.0380261533994
5.0,9.0,-514480.0,-1995636.0,133488.42928218725,475.74734490803644
2.0,7.0,-880174.0,-1309384.0,192481.10005078372,475.74734490803644
6.0,5.0,-1876322.0,-1073498.0,300000.0,429.0224458086538
8.0,7.0,-1648725.0,-2035434.0,299999.9999999999,378.9995782104062
5.0,4.0,-1625799.0,-594219.0,299999.9999999999,378.9995782104062
4.0,2.0,-928398.0,-596173.0,-626094.8291851958,573.7886178346938
0.0,1.0,305430.0,-43482.0,-559588.8050616649,632.0505919571066
9.0,8.0,-2602996.0,-1534020.0,-1357296.5504509106,705.5328013839551
0.0,6.0,337922.0,-766812.0,299999.9999999999,378.9995782104062
1.0,9.0,146446.0,-1665146.0,300000.0,429.0224458086538
2.0,6.0,-2641.0,-1241165.0,300000.0,86.80751886403931
5.0,9.0,-1470112.0,-2461524.0,218171.45667581772,475.74734490803644
1.0,2.0,-44476.0,-1050197.0,300000.0,475.74734490803644
6.0,8.0,-1344878.0,-2216409.0,300000.0,317.5037515805274
8.0,0.0,-2186595.0,471324.0,300000.0,475.74734490803644
6.0,9.0,-2120592.0,-1662413.0,-246246.76417862857,573.7886178346938
8.0,8.0,-2793124.0,-2542440.0,300000.0,317.5037515805274
6.0,1.0,-1422661.0,116652.0,300000.0,317.5037515805274
6.0,2.0,-1510069.0,-168675.0,133012.68193727918,475.74734490803644
1.0,9.0,230867.0,-2421303.0,300000.0,429.0224458086538
8.0,8.0,-2808046.0,-1813753.0,300000.0,317.5037515805274
4.0,3.0,243007.0,-571276.0,300000.0,317.5037515805274
5.0,5.0,260739.0,-875526.0,300000.0,317.5037515805274
4.0,0.0,-197967.0,466792.0,-166026.88130267872,523.0380261533994
9.0,0.0,-3701288.0,480006.0,300000.0,86.80751886403931
1.0,5.0,250334.0,-1396487.0,300000.0,86.80751886403931
7.0,3.0,-2436009.0,-1149036.0,136818.66069654352,475.74734490803644
0.0,6.0,156782.0,-916201.0,299999.9999999999,378.9995782104062
9.0,4.0,-3208917.0,-399612.0,-1078502.3410584494,632.0505919571066
2.0,0.0,24158.0,144581.0,300000.0,86.80751886403931
3.0,0.0,58342.0,429655.0,-110094.2113107274,475.74734490803644
9.0,5.0,-2416175.0,-1048478.0,300000.0,317.5037515805274
0.0,7.0,294635.0,-1030614.0,300000.0,475.74734490803644
3.0,8.0,-579413.0,-1989165.0,256239.71052751737,429.0224458086538
3.0,1.0,-293019.0,204070.0,19309.06650425843,475.74734490803644
7.0,5.0,-2183283.0,-1002721.0,300000.0,86.80751886403931
8.0,1.0,-3006162.0,302610.0,-109111.28451613686,573.7886178346938
7.0,9.0,-1254844.0,-1992788.0,300000.0,475.74734490803644
0.0,8.0,334776.0,-2260516.0,-1990993.7373367934,817.3363315507647
0.0,5.0,305996.0,219807.0,169505.9581004032,317.5037515805274
8.0,9.0,-2079277.0,-2845989.0,299999.9999999999,378.9995782104062
4.0,3.0,-617990.0,-83050.0,300000.0,317.5037515805274
2.0,0.0,291470.0,1281.0,300000.0,86.80751886403931
7.0,5.0,-2099305.0,-1344323.0,300000.0,86.80751886403931
6.0,9.0,-1800122.0,-1775885.0,-667981.3982871285,573.7886178346938
4.0,2.0,15264.0,-508696.0,-1569661.923667481,705.5328013839551
0.0,4.0,-225708.0,-391468.0,-5852.659615797806,378.9995782104062
7.0,9.0,-973911.0,-3009472.0,300000.0,475.74734490803644
0.0,2.0,190672.0,-154508.0,300000.0,86.80751886403931
5.0,9.0,-1033062.0,-3080720.0,-101055.01175747474,475.74734490803644
2.0,4.0,-822659.0,-690356.0,-256148.64619749459,475.74734490803644
6.0,8.0,-888300.0,-2654870.0,300000.0,317.5037515805274
5.0,8.0,-772555.0,-2233295.0,-138639.0520052096,475.74734490803644
7.0,8.0,-1255344.0,-3213909.0,300000.0,317.5037515805274
7.0,9.0,-695866.0,-2522324.0,300000.0,475.74734490803644
3.0,6.0,-575566.0,-898682.0,-488741.34343932616,523.0380261533994
5.0,7.0,-1622080.0,-1983320.0,-701261.1381215408,573.7886178346938
0.0,0.0,45283.0,-245298.0,300000.0,475.74734490803644
0.0,9.0,652672.0,-3286511.0,300000.0,317.5037515805274
